date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2009-09-30,78.20955657958984,10.823558807373047,,15.677079200744629,9.032939910888672,19.232410430908203,8.35041332244873,16.197967529296875,,8.202683448791504,21.53984832763672,11.173026084899902
2009-10-31,77.0713119506836,10.306465148925781,,16.135135650634766,8.521162986755371,18.563621520996094,8.276972770690918,16.550695419311523,,8.021759986877441,21.18178939819336,10.944089889526367
2009-11-30,81.81940460205078,11.416497230529785,,16.593637466430664,8.891120910644531,20.193166732788086,8.734800338745117,17.159414291381836,,8.40886116027832,23.15131187438965,11.678594589233398
2009-12-31,82.93575286865234,11.58862590789795,,16.64911460876465,8.73343276977539,20.398696899414062,9.208680152893066,16.960773468017578,,8.764883041381836,23.44560432434082,12.147859573364258
2010-01-31,80.35191345214844,10.646021842956543,,16.002727508544922,8.631932258605957,20.228313446044922,8.447752952575684,16.94676399230957,,8.442934036254883,23.734455108642578,11.861404418945312
2010-02-28,82.85846710205078,11.126399993896484,,16.484281539916992,8.936302185058594,21.306964874267578,8.74197769165039,17.483631134033203,,8.331427574157715,23.825504302978516,12.521965026855469
2010-03-31,87.5423583984375,11.98118782043457,,16.889488220214844,9.709400177001953,23.080080032348633,9.31026554107666,18.065771102905273,,8.4801025390625,24.37940788269043,13.473834037780762
2010-04-30,89.26276397705078,12.031965255737305,,17.65285301208496,9.859661102294922,24.145137786865234,9.457162857055664,17.947444915771484,,8.780588150024414,23.509387969970703,14.313455581665039
2010-05-31,82.17041778564453,10.885054588317871,,15.631513595581055,8.956669807434082,21.94339370727539,8.749594688415527,17.115995407104492,,8.295976638793945,21.979141235351562,13.306337356567383
2010-06-30,77.54983520507812,10.04256820678711,,14.63852310180664,8.425861358642578,20.33469581604004,8.2482328414917,16.563871383666992,,8.151754379272461,21.469064712524414,11.974469184875488
2010-07-31,83.24073028564453,11.381148338317871,,15.936619758605957,8.993836402893066,22.56536865234375,8.894158363342285,17.65097999572754,,8.852801322937012,21.861295700073242,12.965699195861816
2010-08-31,79.49653625488281,11.036267280578613,,15.155184745788574,8.290719985961914,21.00090980529785,8.395079612731934,17.32386589050293,,8.981058120727539,21.501657485961914,12.450201988220215
2010-09-30,86.15457153320312,11.654924392700195,,16.593746185302734,8.773728370666504,23.30288314819336,9.34049129486084,18.239782333374023,,9.147212982177734,23.3304500579834,13.778117179870605
2010-10-31,89.9246826171875,12.624950408935547,,17.615636825561523,8.922127723693848,24.095537185668945,9.915860176086426,18.95627212524414,,9.341172218322754,23.973426818847656,14.587791442871094
2010-11-30,89.9246826171875,12.766438484191895,,18.647476196289062,8.860849380493164,24.417522430419922,9.752968788146973,18.659767150878906,,9.058460235595703,23.28122901916504,14.956002235412598
